X,Y,OBJECTID,l_ep_maj,l_type,sous_cat,sous_cat2,sous_cat3,label,reseau1,reseau2,reseau3,reseau4,reseau5,adresse,type_lieu,geometry,longitude,latitude,arrondissement
635828.467699997,6855953.4122,115,CHEVAU-LEGERS ENCHERES VERSAILLES,salle_de_vente,,,,,,,,,,,Commerces de l'art et d'antiquités,POINT (2.1263389667540493 48.80046401140714),2.1263389667540493,48.80046401140714,
635658.4648,6855964.6348,116,PERSONNALI'THE,librairie,spécialisée,ésotérisme, , , , , , , ,17 RUE VOLTAIRE,Commerces du livre,POINT (2.1240229630685286 48.80054799869835),2.1240229630685286,48.80054799869835,
635735.963600002,6855984.5693,117,LE POTAGER DU LIVRE,librairie,généraliste, , , , , , , , ,2-8 PLACE DU GÉNÉRAL DE GAULLE,Commerces du livre,POINT (2.125074976077942 48.80073499915416),2.125074976077942,48.80073499915416,
636257.521600001,6855985.4869,118,J. POUILLON,antiquaire,,,,,,,,,,VOIE GEORGES POMPIDOU,Commerces de l'art et d'antiquités,POINT (2.1321750347290624 48.80079501364139),2.1321750347290624,48.80079501364139,
635522.565800004,6856023.4083,119,GALERIE MODERN'ART,galerie d'art,,,,,,,,,,12 RUE GEORGES HUCHON,Commerces de l'art et d'antiquités,POINT (2.1221640248495865 48.801062981761405),2.1221640248495865,48.801062981761405,
650904.419200003,6856045.7066,120,MAISON DE LA PRESSE ARCUEIL,librairie,maison de la presse, , , , , , , , ,20 RUE SAINT-ROCH,Commerces du livre,POINT (2.3315680226725437 48.80261799371039),2.3315680226725437,48.80261799371039,
658007.410499997,6856054.9763,121,LA RUCHE,librairie,généraliste, , , ,Paris Librairies,Place des Libraires, , , ,89 RUE SAINT-ANTOINE,Commerces du livre,POINT (2.4282700396309727 48.80320300864729),2.4282700396309727,48.80320300864729,
662307.287299998,6856125.3983,122,LE FUNAMBULE,librairie,généraliste, , , , , , , , ,RUE DES ORFÈVRES & RUE SAINT-GERMAIN-L'AUXERROIS,Commerces du livre,POINT (2.486804975833134 48.80410200995315),2.486804975833134,48.80410200995315,
653482.177699998,6856205.0349,123,OLIVIER PEYRONNET,galerie d'art,atelier-galerie,,,,,,,,,106 RUE VIEILLE DU TEMPLE,Commerces de l'art et d'antiquités,POINT (2.366645030026047 48.80424198623524),2.366645030026047,48.80424198623524,
647792.989399999,6856277.5895,124,LIBRAIRIE CHIMERE,librairie,généraliste, , , ,Place des Libraires, , , , ,45 AVENUE DU MARÉCHAL FOCH,Commerces du livre,POINT (2.289179983071892 48.80445899479505),2.289179983071892,48.80445899479505,
635741.124300003,6856295.5605,125,LIBRAIRIE DES PRINCES,librairie,spécialisée,arts, , , , , , , ,45 RUE CARNOT,Commerces du livre,POINT (2.1250983201850158 48.80353228646393),2.1250983201850158,48.80353228646393,
636413.661399998,6856338.3755,126,GALERIE SAINT-SIMON,galerie d'art,,,,,,,,,,8 AVENUE DU GÉNÉRAL DE GAULLE,Commerces de l'art et d'antiquités,POINT (2.1342479628198396 48.80398399145677),2.1342479628198396,48.80398399145677,
657364.287100002,6856366.4483,127,L'ETABLI,librairie,généraliste, , ,Librairie Indépendante de Référence,Paris Librairies,Place des Libraires, , , ,20 RUE SAINT-AUGUSTIN,Commerces du livre,POINT (2.4194830383274595 48.805961996165436),2.4194830383274595,48.805961996165436,
645241.306400001,6856439.4482,128,LIBRAIRIE SAINTE-MARIE,librairie,spécialisée,livres rares, , , , , , , ,46 AVENUE DE LA MARNE,Commerces du livre,POINT (2.2544189737636784 48.805702994945094),2.2544189737636784,48.805702994945094,
637124.376199998,6856445.6026,129,LE LIVRE BLEU,librairie,généraliste, , , ,Place des Libraires, , , , ,11 PLACE DE LA LIBERTE,Commerces du livre,POINT (2.1439080232802485 48.80501798377493),2.1439080232802485,48.80501798377493,
661437.702699997,6856453.3509,130,ABC BREON,antiquaire,,,,,,,,,,43-53 RUE DE PARIS,Commerces de l'art et d'antiquités,POINT (2.4749360341430338 48.80700001089025),2.4749360341430338,48.80700001089025,
637126.517899998,6856453.4784,131,LIBRAIRIE DE MONTREUIL,librairie,maison de la presse, , , , , , , , ,63-69 RUE DES BOURGUIGNONS,Commerces du livre,POINT (2.1439360190932204 48.805089020408595),2.1439360190932204,48.805089020408595,
636031.917800002,6856470.3376,132,HOTEL DES VENTES DU CHÂTEAU,salle_de_vente,,,,,,,,,,,Commerces de l'art et d'antiquités,POINT (2.1290309824483886 48.80513298231434),2.1290309824483886,48.80513298231434,
636288.9811,6856495.7533,133,LE COMPTOIR DE LA BD VERSAILLES,librairie,spécialisée,bande dessinée, , ,Canal BD, , , , ,IMPASSE DU TIR & RUE VICTOR HUGO,Commerces du livre,POINT (2.1325269906887288 48.80538699691475),2.1325269906887288,48.80538699691475,
640127.227200001,6856515.0135,134,LA POINTE PRESSE,librairie,maison de la presse, , , , , , , , ,83 AVENUE JEAN LOLIVE,Commerces du livre,POINT (2.1847810323708097 48.80592800702974),2.1847810323708097,48.80592800702974,
636002.226899996,6856541.943,135,DHERAST GALERIE,galerie d'art,,,,,,,,,,72 AVENUE DU BAC,Commerces de l'art et d'antiquités,POINT (2.1286159948141017 48.805773988833465),2.1286159948141017,48.805773988833465,
668703.336099997,6856625.7425,136,PLESSIS PRESS,librairie,maison de la presse, , , , , , , , ,47 RUE NOTRE-DAME DE NAZARETH,Commerces du livre,POINT (2.5738500351696216 48.80894398313467),2.5738500351696216,48.80894398313467,
635968.420000002,6856646.621,137,LA PROCURE VERSAILLES,librairie,spécialisée,religion,christianisme, ,Place des Libraires, , , , ,66 AVENUE PIERRE LAROUSSE,Commerces du livre,POINT (2.1281399860600474 48.80671200880207),2.1281399860600474,48.80671200880207,
636133.884199999,6856671.7043,138,GIBERT JOSEPH,librairie,généraliste, , , , , , , , ,29 BOULEVARD DE STALINGRAD,Commerces du livre,POINT (2.130389018587062 48.80695399394617),2.130389018587062,48.80695399394617,
643931.792900003,6856683.1367,139,ANAGRAMME MEUDON,librairie,généraliste, , , ,Place des Libraires, , , , ,9 AVENUE DE LA RÉSISTANCE,Commerces du livre,POINT (2.236557976370447 48.80778200037463),2.236557976370447,48.80778200037463,
706118.197899997,6856684.9144,140,HOTEL DES VENTES DE COULOMMIERS,salle_de_vente,,,,,,,,,,,Commerces de l'art et d'antiquités,POINT (3.0833098626435675 48.81020665172771),3.0833098626435675,48.81020665172771,
636233.667300001,6856708.7453,141,ANTIQUITES REMI DUBOIS,antiquaire,,,,,,,,,,QUAI DES GRANDS-AUGUSTINS,Commerces de l'art et d'antiquités,POINT (2.1317420256319837 48.807296981201745),2.1317420256319837,48.807296981201745,
636233.667300001,6856708.7453,142,GALERIE BLB ANTIQUITES,antiquaire,,,,,,,,,,QUAI DES GRANDS-AUGUSTINS,Commerces de l'art et d'antiquités,POINT (2.1317420256319837 48.807296981201745),2.1317420256319837,48.807296981201745,
636214.213100001,6856716.7191,143,GALERIE TOURMALINE,antiquaire,,,,,,,,,,QUAI DES GRANDS-AUGUSTINS,Commerces de l'art et d'antiquités,POINT (2.131475959679758 48.807366765945616),2.131475959679758,48.807366765945616,
661192.973899998,6856726.7378,144,LA GRIFFE NOIRE,librairie,généraliste, , , , , , , , ,IMPASSE DES BOURDONNAIS & RUE DES BOURDONNAIS,Commerces du livre,POINT (2.4715789973553393 48.80944400566742),2.4715789973553393,48.80944400566742,
636200.027000003,6856728.6882,145,ROCHAS SYLVAIN ANTIQUITES,antiquaire,,,,,,,,,,QUAI DES GRANDS-AUGUSTINS,Commerces de l'art et d'antiquités,POINT (2.1312810206794146 48.807473001324006),2.1312810206794146,48.807473001324006,
636200.027000003,6856728.6882,146,GALERIE JEAN-PIERRE GUTMAN,antiquaire,,,,,,,,,,QUAI DES GRANDS-AUGUSTINS,Commerces de l'art et d'antiquités,POINT (2.1312810206794146 48.807473001324006),2.1312810206794146,48.807473001324006,
661209.830300003,6856732.52,147,LA GRIFFE NOIRE BD,librairie,spécialisée,bande dessinée, , , , , , , ,17 RUE D'ARGENTEUIL,Commerces du livre,POINT (2.4718079912503663 48.809497021510076),2.4718079912503663,48.809497021510076,
636204.125,6856734.0909,148,GALERIE ANAMNESIA,antiquaire,,,,,,,,,,QUAI DES GRANDS-AUGUSTINS,Commerces de l'art et d'antiquités,POINT (2.131336006485665 48.80752199357826),2.131336006485665,48.80752199357826,
636203.277800001,6856737.1014,149,GALERIE ANAGAMA,galerie d'art,,,,,,,,,,23-31 RUE DE NEUILLY,Commerces de l'art et d'antiquités,POINT (2.1313240207454736 48.807548983362196),2.1313240207454736,48.807548983362196,
636203.277800001,6856737.1014,150,ANTIQUITES JEAN-MARIE CHAPUIS,antiquaire,,,,,,,,,,VOIE GEORGES POMPIDOU,Commerces de l'art et d'antiquités,POINT (2.1313240207454736 48.807548983362196),2.1313240207454736,48.807548983362196,
636178.405100003,6856746.4951,151,ARTS ET ANTIQUITES PELLAT DE VILLEDON,antiquaire,,,,,,,,,,QUAI DES GRANDS-AUGUSTINS,Commerces de l'art et d'antiquités,POINT (2.130983966058858 48.807631000121546),2.130983966058858,48.807631000121546,
659137.080600001,6856763.6529,152,LIBRAIRIE PAPETERIE ESPACE DETENTE,librairie,maison de la presse, , , , , , , , ,25 RUE SAINT-ANTOINE,Commerces du livre,POINT (2.4435820157577504 48.80964898502386),2.4435820157577504,48.80964898502386,
636235.779799998,6856774.3285,153,ACANTHE ARTS ET STYLES,antiquaire,,,,,,,,,,QUAI DES GRANDS-AUGUSTINS,Commerces de l'art et d'antiquités,POINT (2.1317609689967614 48.807886983681726),2.1317609689967614,48.807886983681726,
636225.679700002,6856777.3336,154,GALERIE TOURMALINE,antiquaire,,,,,,,,,,VOIE GEORGES POMPIDOU,Commerces de l'art et d'antiquités,POINT (2.131623003119861 48.80791300985765),2.131623003119861,48.80791300985765,
636184.493199997,6856778.8958,155,GALERIE ACC CLAUDE CHIMCHI,antiquaire,,,,,,,,,,RUE GÎT-LE-COEUR,Commerces de l'art et d'antiquités,POINT (2.1310620022279365 48.807922983997535),2.1310620022279365,48.807922983997535,
636184.493199997,6856778.8958,156,IMPROVISATIONS & CO,antiquaire,,,,,,,,,,QUAI DES GRANDS-AUGUSTINS,Commerces de l'art et d'antiquités,POINT (2.1310620022279365 48.807922983997535),2.1310620022279365,48.807922983997535,
636184.493199997,6856778.8958,157,MARIE-JEANNE ROUSSELET,antiquaire,,,,,,,,,,QUAI DES GRANDS-AUGUSTINS,Commerces de l'art et d'antiquités,POINT (2.1310620022279365 48.807922983997535),2.1310620022279365,48.807922983997535,
636224.263599999,6856782.3542,158,GALERIE ARCANES,antiquaire,,,,,,,,,,QUAI DES GRANDS-AUGUSTINS,Commerces de l'art et d'antiquités,POINT (2.13160297069001 48.807958020335185),2.13160297069001,48.807958020335185,
636224.014600001,6856786.0245,159,GALERIE KATANA-YA,antiquaire,,,,,,,,,,QUAI DES GRANDS-AUGUSTINS,Commerces de l'art et d'antiquités,POINT (2.1315990308758437 48.80799100291957),2.1315990308758437,48.80799100291957,
636223.685599998,6856789.6957,160,GALERIE MADELEINE,antiquaire,,,,,,,,,,VOIE GEORGES POMPIDOU,Commerces de l'art et d'antiquités,POINT (2.131594001694941 48.80802398568404),2.131594001694941,48.80802398568404,
636225.472499996,6856798.7961,161,GALERIE ANNICK VIDAL,antiquaire,,,,,,,,,,QUAI DES GRANDS-AUGUSTINS,Commerces de l'art et d'antiquités,POINT (2.1316169682499404 48.808106002815336),2.1316169682499404,48.808106002815336,
636225.472499996,6856798.7961,162,BOUSQUET RICHARD,antiquaire,,,,,,,,,,QUAI DES GRANDS-AUGUSTINS,Commerces de l'art et d'antiquités,POINT (2.1316169682499404 48.808106002815336),2.1316169682499404,48.808106002815336,
636352.0361,6856799.7402,163,GALERIE JBM,galerie d'art,,,,,,,,,,24 RUE DU DOCTEUR HÉNOUILLE,Commerces de l'art et d'antiquités,POINT (2.1333400362855195 48.80812699843006),2.1333400362855195,48.80812699843006,
636227.372900002,6856804.223,164,GALERIE L'INTEMPOREL,antiquaire,,,,,,,,,,QUAI DES GRANDS-AUGUSTINS,Commerces de l'art et d'antiquités,POINT (2.1316420302769097 48.80815499517739),2.1316420302769097,48.80815499517739,
636228.430200003,6856806.8817,165,LE CHEVAL BLEU - EDOUARD SENE,librairie,spécialisée,livres rares, , , , , , , ,50 AVENUE PIERRE LAROUSSE,Commerces du livre,POINT (2.1316560277128116 48.80817900957812),2.1316560277128116,48.80817900957812,
636235.906900004,6856818.9206,166,ANTIQUITES PHILIPPE LECLERCQ,antiquaire,,,,,,,,,,QUAI DES GRANDS-AUGUSTINS,Commerces de l'art et d'antiquités,POINT (2.1317560233876076 48.808288015454266),2.1317560233876076,48.808288015454266,
635811.332599998,6856860.6302,167,LIBRAIRIE-CAFE LA SUITE,librairie,généraliste, , , ,Place des Libraires, , , , ,45 RUE CARNOT,Commerces du livre,POINT (2.125968990493285 48.80862098648395),2.125968990493285,48.80862098648395,
658303.792900003,6856904.1299,168,LIBRAIRIE METROPOLIS,librairie,maison de la presse, , , , , , , , ,1 RUE DES HOSPITALIÈRES SAINT-GERVAIS,Commerces du livre,POINT (2.432222023026366 48.81085899669233),2.432222023026366,48.81085899669233,
650624.971500002,6856920.561,169,FURET DU NORD ARCUEIL,grande distribution,grande distribution de produits culturels,,,,,,,,,20 RUE BARBETTE,Commerces du livre,POINT (2.3276621342526007 48.81046447322641),2.3276621342526007,48.81046447322641,
641586.618000001,6856956.9013,170,LIBRAIRIE LIVRES ET COLLECTIONS,librairie,spécialisée,livres rares, , ,Leslibraires.fr, , , , ,,Commerces du livre,POINT (2.204589918831623 48.81003581965935),2.204589918831623,48.81003581965935,
641716.600699998,6857028.1139,171,ROBERTO BELLINO,antiquaire,,,,,,,,,,19 PASSAGE DE LA GEOLE,Commerces de l'art et d'antiquités,POINT (2.2063500168648114 48.81068800600857),2.2063500168648114,48.81068800600857,
664072.465099998,6857034.5339,172,L'INSTANT LIRE,librairie,généraliste, , , , , , , , ,6 RUE SAINTE-CROIX DE LA BRETONNERIE,Commerces du livre,POINT (2.5107609591110633 48.812379013197194),2.5107609591110633,48.812379013197194,
668183.795599997,6857051.9921,173,FRED ANTICS,antiquaire,,,,,,,,,,16 PASSAGE DE LA GEOLE,Commerces de l'art et d'antiquités,POINT (2.5667440248614084 48.81275200767215),2.5667440248614084,48.81275200767215,
640483.429499999,6857056.4286,174,CHAVILLE ENCHERES,salle_de_vente,,,,,,,,,,,Commerces de l'art et d'antiquités,POINT (2.189555030108172 48.810829994212014),2.189555030108172,48.810829994212014,
655321.400799997,6857087.9071,175,LIBRAIRIE ESOTERIQUE PARAPSYCHOLOGIE,librairie,spécialisée,ésotérisme, , , , , , , ,RUE DES PETITS-CHAMPS & GALERIE VIVIENNE,Commerces du livre,POINT (2.391593010163482 48.81231199988253),2.391593010163482,48.81231199988253,
654779.124499999,6857114.9079,176,ENVIE DE LIRE,librairie,généraliste, , ,Librairie Indépendante de Référence,Paris Librairies,Place des Libraires, , , ,25 BOULEVARD POISSONNIÈRE,Commerces du livre,POINT (2.384206039466208 48.81251702093666),2.384206039466208,48.81251702093666,
654861.296599999,6857218.7888,177,SIMDINAND,antiquaire,,,,,,,,,,23 PASSAGE DE LA GEOLE,Commerces de l'art et d'antiquités,POINT (2.385313958666905 48.81345700968829),2.385313958666905,48.81345700968829,
710957.562200002,6857312.0152,178,GALERIE CONTINUA,galerie d'art,,,,,,,,,,95 RUE VOLTAIRE,Commerces de l'art et d'antiquités,POINT (3.1492222053227117 48.81578243010474),3.1492222053227117,48.81578243010474,
650223.889600001,6857321.902,179,LIBRAIRIE DE THELEME,librairie,spécialisée,livres d'occasion, , , , , , , ,PASSAGE D'ARCOLE & PASSAGE NAPOLÉON III,Commerces du livre,POINT (2.322153971620063 48.814042988726456),2.322153971620063,48.814042988726456,
649844.487999998,6857335.0695,180,LE BONHEUR,librairie,généraliste, , , ,Paris Librairies,Place des Libraires, , , ,2-12 AVENUE JEAN-SALMON LEGAGNEUR,Commerces du livre,POINT (2.316986024804885 48.81413200417536),2.316986024804885,48.81413200417536,
649773.838,6857343.0207,181,EDITIONS ANTHESE,galerie d'art,,,,,,,,,,4 RUE EUGÈNE SPULLER,Commerces de l'art et d'antiquités,POINT (2.3160230286368626 48.814198011137144),2.3160230286368626,48.814198011137144,
647607.031300001,6857344.5146,182,LIBRAIRIE PRESSE HERMAS SERVICES,librairie,maison de la presse, , , , , , , , ,PLACE DES VICTIMES DU 17 OCTOBRE 1961,Commerces du livre,POINT (2.28651696924982 48.81403900752418),2.28651696924982,48.81403900752418,
651377.107100002,6857388.6219,183,LYDIA QUINT ANTIQUITES,antiquaire,,,,,,,,,,PLACE DES ANTIQUAIRES & PASSAGE DE LA GEÔLE,Commerces de l'art et d'antiquités,POINT (2.3378500068997816 48.8147310172406),2.3378500068997816,48.8147310172406,
662298.726000004,6857473.998,184,EAST DESIGN - CHRISTOPHE DUROSELLE,antiquaire,,,,,,,,,,5 ROND POINT DE MONTFERMEIL,Commerces de l'art et d'antiquités,POINT (2.4865690263016083 48.81622999515165),2.4865690263016083,48.81622999515165,
649905.497500002,6857477.9855,185,LIBRAIRIE DU CENTRE,librairie,maison de la presse, , , , , , , , ,PASSAGE DE LA BÉNARDE & RUE DU GUÉ,Commerces du livre,POINT (2.3177999921666665 48.815422020881265),2.3177999921666665,48.815422020881265,
652395.732600003,6857505.9272,186,GIRBAL LIBRAIRIE PAPETERIE PRESSE,librairie,maison de la presse, , , , , , , , ,6 RUE DU MAIL,Commerces du livre,POINT (2.351707975812171 48.81586198737931),2.351707975812171,48.81586198737931,
643812.562799998,6857528.9355,187,PIERRE D'ALLEST,antiquaire,,,,,,,,,,QUAI DE CONTI,Commerces de l'art et d'antiquités,POINT (2.234823006619947 48.81537801628618),2.234823006619947,48.81537801628618,
649944.004100002,6857608.4163,188,LIBRAIRIE MATIERE GRISE,librairie,spécialisée,bande dessinée, , ,Leslibraires.fr,Canal BD, , , ,43 RUE DU CHÂTEAU,Commerces du livre,POINT (2.3183090249451217 48.81659800196805),2.3183090249451217,48.81659800196805,
660848.667599998,6857660.4064,189,L'ANTRE DE PAGES,librairie,maison de la presse, , , , , , , , ,69 BOULEVARD BEAUMARCHAIS,Commerces du livre,POINT (2.4668050007249986 48.817819999641756),2.4668050007249986,48.817819999641756,
648150.794399999,6857668.987,190,NUNES ANTIQUITES,antiquaire,,,,,,,,,,10 RUE RAMEAU,Commerces de l'art et d'antiquités,POINT (2.2938819800937753 48.8170010041568),2.2938819800937753,48.8170010041568,
646240.693099998,6857742.9808,191,LE LIVRE ET LA TORTUE,librairie,généraliste, , ,Librairie Indépendante de Référence,Paris Librairies,Place des Libraires,Libraires en Seine, , ,2-6 PASSAGE D'ARCOLE,Commerces du livre,POINT (2.267861032650771 48.817509995083846),2.267861032650771,48.817509995083846,
657251.329800002,6857782.2173,192,LIBRAIRIE ESOTERIQUE GVP,librairie,spécialisée,ésotérisme, , , , , , , ,94 RUE MONTMARTRE,Commerces du livre,POINT (2.4178029697317815 48.818686981968),2.4178029697317815,48.818686981968,
657226.213200003,6857791.5224,193,L'ESPRIT LIVRE,librairie,généraliste, , , ,Place des Libraires, , , , ,74 RUE D'ABOUKIR,Commerces du livre,POINT (2.4174599825647656 48.81876899928057),2.4174599825647656,48.81876899928057,
650041.499499999,6857886.8995,194,SALON DE MONTROUGE,foire d'art,art contemporain,,,,,,,,,RUE EGINHARD & RUE SAINT-PAUL,Commerces de l'art et d'antiquités,POINT (2.3196040284863146 48.81911001568787),2.3196040284863146,48.81911001568787,
661473.484899998,6857892.5054,195,MAG PRESSE,librairie,maison de la presse, , , , , , , , ,34 RUE DES FRANCS BOURGEOIS,Commerces du livre,POINT (2.4752930193376947 48.81994498016537),2.4752930193376947,48.81994498016537,
666245.976599999,6858028.5469,196,LIBRAIRIE BERTRAND,librairie,généraliste, , , , , , , , ,67 BOULEVARD BEAUMARCHAIS,Commerces du livre,POINT (2.5402790045946695 48.82143599505069),2.5402790045946695,48.82143599505069,
